CustomerID,ItemID,Quantity,PurchaseDate,ItemName,ItemCategory,ItemSubcategory,UnitPrice,TotalPrice,PreferredItem,CustomerSegment,EmployeeID
Cust0183,Item0033,3,2023-04-10,Heat Protectant Spray,Product,Styling Products,38.26,114.78,Styling Gel,Regular,
Cust0162,Item0032,1,2023-12-26,Dry Shampoo,Product,Shampoo,27.34,27.34,Conditioner (Moisturizing),Regular,
Cust0346,Item0014,1,2023-09-15,Hair Extensions (Installation),Service,Styling,107.07,107.07,Highlights,New,Emp05
Cust0052,Item0005,1,2023-01-13,Hair Coloring (Roots),Service,Coloring,198.02,198.02,Waxing (Eyebrows),Occasional,Emp07
Cust0301,Item0036,3,2023-01-20,Face Wash,Product,Skincare,60.89,182.67000000000002,Shampoo (Moisturizing),Regular,
Cust0149,Item0015,1,2023-02-10,Hair Extensions (Removal),Service,Styling,48.78,48.78,Hair Styling (Updo),Occasional,Emp08
Cust0454,Item0008,1,2023-04-21,Hair Treatment (Deep Conditioning),Service,Treatment,96.17,96.17,Hair Styling (Blowout),New,Emp03
Cust0414,Item0005,1,2023-03-24,Hair Coloring (Roots),Service,Coloring,107.12,107.12,Haircut (Women's),Occasional,Emp01
Cust0494,Item0020,1,2023-11-30,Waxing (Bikini),Service,Waxing,10.57,10.57,Haircut (Men's),Regular,Emp01
Cust0268,Item0031,2,2023-03-09,Styling Mousse,Product,Styling,42.84,85.68,Moisturizer,Regular,
Cust0174,Item0020,1,2023-08-09,Waxing (Bikini),Service,Waxing,46.89,46.89,Relaxer,Occasional,Emp08
Cust0021,Item0033,1,2023-04-17,Heat Protectant Spray,Product,Styling Products,33.52,33.52,Hair Mask,Regular,
Cust0313,Item0005,1,2023-10-18,Hair Coloring (Roots),Service,Coloring,188.37,188.37,Hair Coloring (Roots),Regular,Emp04
Cust0322,Item0024,1,2023-03-15,Conditioner (Volume),Product,Conditioner,38.98,38.98,Hair Spray,Occasional,
Cust0393,Item0038,1,2023-09-13,Sunscreen,Product,Skincare,54.61,54.61,Moisturizer,Regular,
Cust0049,Item0006,1,2023-06-01,Highlights,Service,Coloring,148.24,148.24,Haircut (Women's),New,Emp05
Cust0083,Item0019,1,2023-07-06,Waxing (Legs),Service,Waxing,18.35,18.35,Makeup Application,Occasional,Emp03
Cust0181,Item0006,1,2023-12-30,Highlights,Service,Coloring,74.75,74.75,Makeup Application,Occasional,Emp10
Cust0396,Item0016,1,2023-05-12,Makeup Application,Service,Makeup,82.76,82.76,Waxing (Eyebrows),Regular,Emp04
Cust0391,Item0025,1,2023-10-19,Conditioner (Moisturizing),Product,Conditioner,11.41,11.41,Styling Gel,Regular,
Cust0250,Item0010,1,2023-07-25,Hair Styling (Updo),Service,Styling,74.72,74.72,Perm,New,Emp10
Cust0210,Item0025,2,2023-07-07,Conditioner (Moisturizing),Product,Conditioner,26.81,53.62,Conditioner (Moisturizing),Regular,
Cust0263,Item0031,2,2023-02-12,Styling Mousse,Product,Styling,27.01,54.02,Conditioner (Color-Safe),Regular,
Cust0350,Item0015,1,2023-05-15,Hair Extensions (Removal),Service,Styling,86.53,86.53,Balayage,Occasional,Emp01
Cust0450,Item0022,3,2023-11-26,Shampoo (Moisturizing),Product,Shampoo,16.23,48.69,Styling Mousse,Regular,
Cust0030,Item0028,3,2023-10-15,Hair Serum,Product,Treatment Products,52.92,158.76,Face Wash,Regular,
Cust0005,Item0004,1,2023-05-29,Hair Coloring (Full),Service,Coloring,112.31,112.31,Relaxer,Occasional,Emp08
Cust0193,Item0013,1,2023-02-07,Relaxer,Service,Styling,109.08,109.08,Hair Treatment (Deep Conditioning),Regular,Emp08
Cust0115,Item0015,1,2023-12-09,Hair Extensions (Removal),Service,Styling,112.27,112.27,Hair Styling (Blowout),New,Emp04
Cust0048,Item0015,1,2023-11-25,Hair Extensions (Removal),Service,Styling,121.9,121.9,Hair Treatment (Keratin),Regular,Emp08
Cust0274,Item0035,1,2023-02-13,Makeup Remover,Product,Makeup,31.54,31.54,Hair Mask,Occasional,
Cust0093,Item0033,2,2023-04-13,Heat Protectant Spray,Product,Styling Products,15.62,31.24,Toner,Regular,
Cust0206,Item0011,1,2023-06-25,Hair Styling (Blowout),Service,Styling,119.41,119.41,Hair Treatment (Keratin),Regular,Emp03
Cust0310,Item0016,1,2023-02-28,Makeup Application,Service,Makeup,117.28,117.28,Haircut (Women's),Occasional,Emp10
Cust0143,Item0018,1,2023-03-21,Waxing (Eyebrows),Service,Waxing,10.59,10.59,Waxing (Eyebrows),Occasional,Emp06
Cust0486,Item0007,1,2023-06-13,Balayage,Service,Coloring,177.06,177.06,Hair Styling (Blowout),Regular,Emp05
Cust0291,Item0020,1,2023-07-14,Waxing (Bikini),Service,Waxing,25.92,25.92,Hair Coloring (Full),Occasional,Emp06
Cust0032,Item0032,2,2023-08-31,Dry Shampoo,Product,Shampoo,13.8,27.6,Makeup Remover,Occasional,
Cust0110,Item0001,1,2023-12-17,Haircut (Women's),Service,Haircut,43.67,43.67,Hair Treatment (Keratin),Occasional,Emp01
Cust0217,Item0006,1,2023-02-12,Highlights,Service,Coloring,164.46,164.46,Hair Coloring (Full),Regular,Emp04
Cust0073,Item0013,1,2023-02-11,Relaxer,Service,Styling,53.37,53.37,Balayage,Regular,Emp09
Cust0153,Item0035,2,2023-09-26,Makeup Remover,Product,Makeup,33.03,66.06,Heat Protectant Spray,Occasional,
Cust0110,Item0009,1,2023-04-05,Hair Treatment (Keratin),Service,Treatment,85.11,85.11,Hair Treatment (Keratin),Occasional,Emp01
Cust0426,Item0014,1,2023-06-25,Hair Extensions (Installation),Service,Styling,48.78,48.78,Hair Coloring (Roots),Regular,Emp02
Cust0494,Item0026,1,2023-06-28,Conditioner (Color-Safe),Product,Conditioner,17.46,17.46,Styling Mousse,Regular,
Cust0483,Item0016,1,2023-10-02,Makeup Application,Service,Makeup,110.04,110.04,Waxing (Bikini),Regular,Emp07
Cust0353,Item0034,2,2023-12-21,Texturizing Spray,Product,Styling Products,18.77,37.54,Toner,Occasional,
Cust0293,Item0001,1,2023-10-15,Haircut (Women's),Service,Haircut,54.41,54.41,Waxing (Bikini),Regular,Emp03
Cust0401,Item0027,1,2023-12-08,Hair Mask,Product,Treatment Products,38.97,38.97,Moisturizer,Occasional,
Cust0297,Item0011,1,2023-12-07,Hair Styling (Blowout),Service,Styling,54.78,54.78,Hair Extensions (Installation),Regular,Emp06
Cust0422,Item0031,1,2023-03-19,Styling Mousse,Product,Styling,44.65,44.65,Makeup Remover,Regular,
Cust0460,Item0005,1,2023-09-13,Hair Coloring (Roots),Service,Coloring,108.94,108.94,Haircut (Women's),Regular,Emp09
Cust0443,Item0014,1,2023-05-15,Hair Extensions (Installation),Service,Styling,66.77,66.77,Waxing (Legs),Regular,Emp06
Cust0267,Item0035,1,2023-11-21,Makeup Remover,Product,Makeup,27.06,27.06,Shampoo (Color-Safe),Regular,
Cust0231,Item0019,1,2023-02-19,Waxing (Legs),Service,Waxing,38.7,38.7,Hair Extensions (Removal),New,Emp02
Cust0019,Item0007,1,2023-08-04,Balayage,Service,Coloring,156.61,156.61,Hair Treatment (Deep Conditioning),Occasional,Emp06
Cust0357,Item0006,1,2023-11-04,Highlights,Service,Coloring,105.93,105.93,Hair Treatment (Keratin),Regular,Emp01
Cust0194,Item0007,1,2023-04-08,Balayage,Service,Coloring,134.9,134.9,Haircut (Men's),Occasional,Emp03
Cust0498,Item0001,1,2023-07-09,Haircut (Women's),Service,Haircut,26.06,26.06,Waxing (Legs),Regular,Emp01
Cust0417,Item0010,1,2023-06-07,Hair Styling (Updo),Service,Styling,95.25,95.25,Hair Extensions (Installation),New,Emp05
Cust0258,Item0024,3,2023-09-13,Conditioner (Volume),Product,Conditioner,13.69,41.07,Dry Shampoo,Occasional,
Cust0333,Item0034,2,2023-06-30,Texturizing Spray,Product,Styling Products,23.5,47.0,Shampoo (Volume),New,
Cust0181,Item0034,3,2023-06-21,Texturizing Spray,Product,Styling Products,16.83,50.489999999999995,Dry Shampoo,Occasional,
Cust0059,Item0035,2,2023-07-11,Makeup Remover,Product,Makeup,15.43,30.86,Dry Shampoo,Occasional,
Cust0091,Item0006,1,2023-10-05,Highlights,Service,Coloring,89.7,89.7,Highlights,Regular,Emp06
Cust0224,Item0014,1,2023-11-21,Hair Extensions (Installation),Service,Styling,90.71,90.71,Hair Coloring (Roots),Regular,Emp01
Cust0146,Item0024,1,2023-02-23,Conditioner (Volume),Product,Conditioner,22.01,22.01,Moisturizer,Occasional,
Cust0046,Item0020,1,2023-07-30,Waxing (Bikini),Service,Waxing,55.29,55.29,Waxing (Eyebrows),Occasional,Emp03
Cust0054,Item0020,1,2023-10-06,Waxing (Bikini),Service,Waxing,56.63,56.63,Hair Coloring (Roots),Occasional,Emp09
Cust0052,Item0017,1,2023-10-25,Facial,Service,Facial,133.61,133.61,Waxing (Eyebrows),Occasional,Emp02
Cust0413,Item0010,1,2023-08-04,Hair Styling (Updo),Service,Styling,98.4,98.4,Highlights,Regular,Emp05
Cust0109,Item0015,1,2023-10-10,Hair Extensions (Removal),Service,Styling,62.62,62.62,Waxing (Eyebrows),New,Emp04
Cust0196,Item0016,1,2023-03-05,Makeup Application,Service,Makeup,103.03,103.03,Relaxer,New,Emp06
Cust0180,Item0035,2,2023-11-27,Makeup Remover,Product,Makeup,15.59,31.18,Toner,Regular,
Cust0361,Item0033,1,2023-07-11,Heat Protectant Spray,Product,Styling Products,28.2,28.2,Hair Spray,Occasional,
Cust0401,Item0010,1,2023-05-18,Hair Styling (Updo),Service,Styling,63.87,63.87,Highlights,Occasional,Emp04
Cust0451,Item0010,1,2023-08-01,Hair Styling (Updo),Service,Styling,78.35,78.35,Highlights,New,Emp02
Cust0345,Item0014,1,2023-01-17,Hair Extensions (Installation),Service,Styling,119.27,119.27,Hair Coloring (Roots),Occasional,Emp03
Cust0008,Item0012,1,2023-09-23,Perm,Service,Styling,84.1,84.1,Waxing (Bikini),Regular,Emp08
Cust0420,Item0031,2,2023-03-29,Styling Mousse,Product,Styling,19.81,39.62,Hair Spray,Regular,
Cust0492,Item0014,1,2023-05-04,Hair Extensions (Installation),Service,Styling,78.86,78.86,Hair Coloring (Roots),Occasional,Emp10
Cust0285,Item0027,3,2023-11-26,Hair Mask,Product,Treatment Products,51.94,155.82,Shampoo (Moisturizing),Occasional,
Cust0202,Item0039,2,2023-03-07,Toner,Product,Skincare,18.32,36.64,Conditioner (Moisturizing),Regular,
Cust0481,Item0006,1,2023-07-26,Highlights,Service,Coloring,61.0,61.0,Facial,Regular,Emp05
Cust0463,Item0006,1,2023-08-12,Highlights,Service,Coloring,106.74,106.74,Hair Treatment (Keratin),Regular,Emp04
Cust0119,Item0005,1,2023-09-16,Hair Coloring (Roots),Service,Coloring,105.05,105.05,Highlights,New,Emp04
Cust0061,Item0013,1,2023-11-18,Relaxer,Service,Styling,136.12,136.12,Relaxer,Regular,Emp08
Cust0470,Item0018,1,2023-03-23,Waxing (Eyebrows),Service,Waxing,47.56,47.56,Highlights,Regular,Emp10
Cust0486,Item0003,1,2023-02-17,Haircut (Children's),Service,Haircut,78.26,78.26,Hair Styling (Blowout),Regular,Emp06
Cust0014,Item0019,1,2023-03-20,Waxing (Legs),Service,Waxing,14.52,14.52,Haircut (Women's),Occasional,Emp04
Cust0015,Item0018,1,2023-02-10,Waxing (Eyebrows),Service,Waxing,41.64,41.64,Haircut (Men's),Regular,Emp02
Cust0293,Item0005,1,2023-08-21,Hair Coloring (Roots),Service,Coloring,100.87,100.87,Waxing (Bikini),Regular,Emp02
Cust0325,Item0012,1,2023-04-06,Perm,Service,Styling,113.22,113.22,Haircut (Children's),Occasional,Emp02
Cust0123,Item0008,1,2023-06-02,Hair Treatment (Deep Conditioning),Service,Treatment,36.02,36.02,Relaxer,Regular,Emp03
Cust0100,Item0008,1,2023-07-13,Hair Treatment (Deep Conditioning),Service,Treatment,53.4,53.4,Haircut (Children's),Regular,Emp04
Cust0395,Item0002,1,2023-05-21,Haircut (Men's),Service,Haircut,43.15,43.15,Relaxer,Occasional,Emp06
Cust0043,Item0021,3,2023-10-24,Shampoo (Volume),Product,Shampoo,21.27,63.81,Conditioner (Color-Safe),New,
Cust0444,Item0015,1,2023-11-02,Hair Extensions (Removal),Service,Styling,104.33,104.33,Highlights,Regular,Emp10
Cust0063,Item0010,1,2023-05-15,Hair Styling (Updo),Service,Styling,102.49,102.49,Hair Extensions (Installation),New,Emp01
Cust0459,Item0003,1,2023-09-11,Haircut (Children's),Service,Haircut,41.42,41.42,Highlights,Occasional,Emp05
Cust0433,Item0007,1,2023-07-20,Balayage,Service,Coloring,170.58,170.58,Highlights,Occasional,Emp03
Cust0052,Item0001,1,2023-07-31,Haircut (Women's),Service,Haircut,26.94,26.94,Waxing (Eyebrows),Occasional,Emp07
Cust0038,Item0003,1,2023-04-18,Haircut (Children's),Service,Haircut,42.79,42.79,Relaxer,Regular,Emp06
Cust0352,Item0011,1,2023-11-21,Hair Styling (Blowout),Service,Styling,67.07,67.07,Waxing (Legs),Regular,Emp03
Cust0466,Item0006,1,2023-04-03,Highlights,Service,Coloring,193.91,193.91,Hair Extensions (Installation),Occasional,Emp08
Cust0153,Item0006,1,2023-12-04,Highlights,Service,Coloring,145.88,145.88,Waxing (Legs),Occasional,Emp05
Cust0291,Item0002,1,2023-03-02,Haircut (Men's),Service,Haircut,59.6,59.6,Hair Coloring (Full),Occasional,Emp03
Cust0500,Item0012,1,2023-09-05,Perm,Service,Styling,132.22,132.22,Waxing (Bikini),New,Emp09
Cust0315,Item0001,1,2023-03-23,Haircut (Women's),Service,Haircut,74.66,74.66,Relaxer,Occasional,Emp07
Cust0268,Item0024,1,2023-11-07,Conditioner (Volume),Product,Conditioner,24.15,24.15,Moisturizer,Regular,
Cust0016,Item0017,1,2023-09-20,Facial,Service,Facial,84.54,84.54,Hair Styling (Updo),Occasional,Emp07
Cust0390,Item0012,1,2023-02-28,Perm,Service,Styling,43.1,43.1,Waxing (Bikini),Occasional,Emp03
Cust0461,Item0011,1,2023-03-12,Hair Styling (Blowout),Service,Styling,57.42,57.42,Waxing (Legs),Regular,Emp06
Cust0113,Item0005,1,2023-05-18,Hair Coloring (Roots),Service,Coloring,143.23,143.23,Waxing (Eyebrows),Regular,Emp02
Cust0141,Item0003,1,2023-06-28,Haircut (Children's),Service,Haircut,79.81,79.81,Makeup Application,Occasional,Emp01
Cust0363,Item0010,1,2023-08-28,Hair Styling (Updo),Service,Styling,111.52,111.52,Hair Coloring (Full),Regular,Emp09
Cust0382,Item0034,3,2023-07-24,Texturizing Spray,Product,Styling Products,27.3,81.9,Makeup Remover,Occasional,
Cust0473,Item0006,1,2023-04-12,Highlights,Service,Coloring,108.04,108.04,Hair Styling (Updo),Occasional,Emp06
Cust0352,Item0029,2,2023-02-22,Hair Spray,Product,Styling Products,22.48,44.96,Styling Mousse,Regular,
Cust0299,Item0039,2,2023-03-26,Toner,Product,Skincare,24.74,49.48,Shampoo (Moisturizing),Regular,
Cust0407,Item0016,1,2023-08-10,Makeup Application,Service,Makeup,55.75,55.75,Hair Treatment (Keratin),Regular,Emp08
Cust0453,Item0020,1,2023-05-20,Waxing (Bikini),Service,Waxing,50.36,50.36,Waxing (Eyebrows),Regular,Emp04
Cust0418,Item0004,1,2023-11-07,Hair Coloring (Full),Service,Coloring,95.9,95.9,Makeup Application,Occasional,Emp09
Cust0197,Item0019,1,2023-06-30,Waxing (Legs),Service,Waxing,50.85,50.85,Hair Treatment (Deep Conditioning),New,Emp04
Cust0192,Item0023,2,2023-03-27,Shampoo (Color-Safe),Product,Shampoo,30.49,60.98,Texturizing Spray,Regular,
Cust0456,Item0017,1,2023-05-10,Facial,Service,Facial,76.12,76.12,Haircut (Men's),Regular,Emp09
Cust0301,Item0020,1,2023-11-27,Waxing (Bikini),Service,Waxing,54.67,54.67,Hair Extensions (Installation),Regular,Emp06
Cust0487,Item0032,2,2023-01-16,Dry Shampoo,Product,Shampoo,28.7,57.4,Toner,Regular,
Cust0059,Item0011,1,2023-08-08,Hair Styling (Blowout),Service,Styling,116.62,116.62,Hair Styling (Blowout),Occasional,Emp06
Cust0405,Item0008,1,2023-02-07,Hair Treatment (Deep Conditioning),Service,Treatment,97.12,97.12,Haircut (Children's),Occasional,Emp05
Cust0111,Item0012,1,2023-03-16,Perm,Service,Styling,75.57,75.57,Waxing (Eyebrows),Regular,Emp06
Cust0400,Item0001,1,2023-06-13,Haircut (Women's),Service,Haircut,73.5,73.5,Haircut (Men's),Occasional,Emp02
Cust0353,Item0011,1,2023-04-20,Hair Styling (Blowout),Service,Styling,76.82,76.82,Hair Styling (Blowout),Occasional,Emp05
Cust0239,Item0011,1,2023-04-30,Hair Styling (Blowout),Service,Styling,135.94,135.94,Waxing (Legs),Regular,Emp07
Cust0288,Item0010,1,2023-11-05,Hair Styling (Updo),Service,Styling,109.83,109.83,Waxing (Bikini),Occasional,Emp01
Cust0109,Item0004,1,2023-10-15,Hair Coloring (Full),Service,Coloring,101.95,101.95,Waxing (Eyebrows),New,Emp10
Cust0143,Item0023,3,2023-11-27,Shampoo (Color-Safe),Product,Shampoo,34.85,104.55000000000001,Conditioner (Moisturizing),Occasional,
Cust0216,Item0014,1,2023-06-12,Hair Extensions (Installation),Service,Styling,44.71,44.71,Waxing (Legs),Regular,Emp02
Cust0417,Item0007,1,2023-01-26,Balayage,Service,Coloring,112.26,112.26,Hair Extensions (Installation),New,Emp10
Cust0411,Item0002,1,2023-05-21,Haircut (Men's),Service,Haircut,27.47,27.47,Waxing (Legs),Occasional,Emp04
Cust0216,Item0015,1,2023-03-29,Hair Extensions (Removal),Service,Styling,60.78,60.78,Waxing (Legs),Regular,Emp06
Cust0308,Item0013,1,2023-05-02,Relaxer,Service,Styling,101.62,101.62,Haircut (Women's),Regular,Emp02
Cust0296,Item0001,1,2023-11-26,Haircut (Women's),Service,Haircut,20.07,20.07,Hair Styling (Blowout),Regular,Emp02
Cust0402,Item0021,2,2023-05-26,Shampoo (Volume),Product,Shampoo,24.71,49.42,Conditioner (Moisturizing),Regular,
Cust0068,Item0033,1,2023-10-01,Heat Protectant Spray,Product,Styling Products,21.42,21.42,Shampoo (Volume),Occasional,
Cust0471,Item0011,1,2023-11-27,Hair Styling (Blowout),Service,Styling,69.05,69.05,Facial,Occasional,Emp08
Cust0009,Item0004,1,2023-08-01,Hair Coloring (Full),Service,Coloring,128.12,128.12,Hair Coloring (Full),Occasional,Emp05
Cust0371,Item0011,1,2023-06-27,Hair Styling (Blowout),Service,Styling,62.94,62.94,Waxing (Legs),Regular,Emp06
Cust0205,Item0011,1,2023-09-10,Hair Styling (Blowout),Service,Styling,54.78,54.78,Hair Extensions (Installation),Occasional,Emp06
Cust0314,Item0010,1,2023-12-23,Hair Styling (Updo),Service,Styling,134.29,134.29,Hair Extensions (Installation),Regular,Emp06
Cust0233,Item0004,1,2023-07-11,Hair Coloring (Full),Service,Coloring,182.13,182.13,Waxing (Legs),Regular,Emp04
Cust0481,Item0001,1,2023-04-25,Haircut (Women's),Service,Haircut,35.8,35.8,Facial,Regular,Emp08
Cust0025,Item0025,1,2023-06-15,Conditioner (Moisturizing),Product,Conditioner,17.77,17.77,Moisturizer,Occasional,
Cust0442,Item0014,1,2023-04-26,Hair Extensions (Installation),Service,Styling,69.76,69.76,Waxing (Bikini),Regular,Emp01
Cust0088,Item0012,1,2023-10-03,Perm,Service,Styling,52.77,52.77,Makeup Application,Regular,Emp07
Cust0003,Item0022,2,2023-01-23,Shampoo (Moisturizing),Product,Shampoo,32.65,65.3,Sunscreen,New,
Cust0057,Item0010,1,2023-02-08,Hair Styling (Updo),Service,Styling,65.29,65.29,Highlights,Occasional,Emp03
Cust0136,Item0020,1,2023-07-14,Waxing (Bikini),Service,Waxing,25.85,25.85,Makeup Application,Occasional,Emp08
Cust0139,Item0005,1,2023-10-26,Hair Coloring (Roots),Service,Coloring,89.6,89.6,Hair Treatment (Keratin),Occasional,Emp03
Cust0236,Item0011,1,2023-03-17,Hair Styling (Blowout),Service,Styling,42.38,42.38,Perm,New,Emp09
Cust0386,Item0014,1,2023-11-23,Hair Extensions (Installation),Service,Styling,85.29,85.29,Waxing (Eyebrows),Occasional,Emp02
Cust0229,Item0017,1,2023-09-28,Facial,Service,Facial,133.78,133.78,Highlights,Occasional,Emp07
Cust0124,Item0016,1,2023-05-24,Makeup Application,Service,Makeup,79.29,79.29,Haircut (Men's),Occasional,Emp08
Cust0165,Item0036,1,2023-02-17,Face Wash,Product,Skincare,37.12,37.12,Moisturizer,Occasional,
Cust0136,Item0023,2,2023-10-13,Shampoo (Color-Safe),Product,Shampoo,30.86,61.72,Shampoo (Volume),Occasional,
Cust0428,Item0027,3,2023-02-09,Hair Mask,Product,Treatment Products,54.42,163.26,Conditioner (Volume),New,
Cust0039,Item0022,1,2023-01-07,Shampoo (Moisturizing),Product,Shampoo,29.78,29.78,Heat Protectant Spray,New,
Cust0344,Item0013,1,2023-04-07,Relaxer,Service,Styling,106.75,106.75,Perm,Regular,Emp04
Cust0250,Item0007,1,2023-10-30,Balayage,Service,Coloring,195.13,195.13,Perm,New,Emp04
Cust0390,Item0011,1,2023-06-09,Hair Styling (Blowout),Service,Styling,141.19,141.19,Waxing (Bikini),Occasional,Emp08
Cust0363,Item0005,1,2023-09-16,Hair Coloring (Roots),Service,Coloring,139.75,139.75,Hair Coloring (Full),Regular,Emp05
Cust0055,Item0028,2,2023-07-17,Hair Serum,Product,Treatment Products,26.93,53.86,Hair Spray,New,
Cust0500,Item0020,1,2023-09-20,Waxing (Bikini),Service,Waxing,36.83,36.83,Waxing (Bikini),New,Emp07
Cust0104,Item0027,1,2023-05-23,Hair Mask,Product,Treatment Products,54.33,54.33,Toner,Regular,
Cust0217,Item0010,1,2023-10-23,Hair Styling (Updo),Service,Styling,143.23,143.23,Hair Coloring (Full),Regular,Emp02
Cust0332,Item0015,1,2023-02-24,Hair Extensions (Removal),Service,Styling,96.01,96.01,Haircut (Children's),New,Emp03
Cust0382,Item0001,1,2023-08-24,Haircut (Women's),Service,Haircut,65.92,65.92,Hair Extensions (Installation),Occasional,Emp02
Cust0096,Item0016,1,2023-12-05,Makeup Application,Service,Makeup,110.98,110.98,Haircut (Children's),Regular,Emp06
Cust0272,Item0009,1,2023-03-02,Hair Treatment (Keratin),Service,Treatment,82.81,82.81,Waxing (Eyebrows),New,Emp08
Cust0475,Item0012,1,2023-08-09,Perm,Service,Styling,78.57,78.57,Balayage,Occasional,Emp06
Cust0109,Item0017,1,2023-08-09,Facial,Service,Facial,138.45,138.45,Waxing (Eyebrows),New,Emp07
Cust0261,Item0015,1,2023-05-20,Hair Extensions (Removal),Service,Styling,66.08,66.08,Waxing (Eyebrows),Occasional,Emp03
Cust0190,Item0013,1,2023-08-05,Relaxer,Service,Styling,131.46,131.46,Hair Styling (Blowout),Occasional,Emp07
Cust0100,Item0013,1,2023-04-01,Relaxer,Service,Styling,76.15,76.15,Haircut (Children's),Regular,Emp05
Cust0305,Item0020,1,2023-09-10,Waxing (Bikini),Service,Waxing,47.43,47.43,Hair Styling (Updo),Occasional,Emp02
Cust0266,Item0002,1,2023-11-27,Haircut (Men's),Service,Haircut,47.22,47.22,Hair Treatment (Deep Conditioning),Regular,Emp03
Cust0128,Item0028,1,2023-01-28,Hair Serum,Product,Treatment Products,53.83,53.83,Shampoo (Color-Safe),New,
Cust0459,Item0009,1,2023-05-03,Hair Treatment (Keratin),Service,Treatment,38.63,38.63,Highlights,Occasional,Emp07
Cust0034,Item0009,1,2023-04-26,Hair Treatment (Keratin),Service,Treatment,48.61,48.61,Waxing (Eyebrows),New,Emp01
Cust0452,Item0013,1,2023-07-20,Relaxer,Service,Styling,61.62,61.62,Hair Treatment (Deep Conditioning),Occasional,Emp09
Cust0202,Item0009,1,2023-09-11,Hair Treatment (Keratin),Service,Treatment,74.93,74.93,Hair Coloring (Roots),Regular,Emp05
Cust0106,Item0007,1,2023-06-27,Balayage,Service,Coloring,119.47,119.47,Hair Coloring (Full),New,Emp09
